AppID,Genres,total_review_num,total_pos_num,total_neg_num
294590,"Action,Strategy",88,82,6
1862710,"Casual,Indie",12,9,3
1356830,"Casual,Indie",0,0,0
1802080,"Simulation,Strategy",7,4,3
929460,"Casual,Simulation",1,1,0
1019060,"Action,Casual,Indie",3,2,1
292030,RPG,166570,162554,4016
1451560,"Casual,Sports",18,18,0
42850,Strategy,163,137,26
429660,"Action,RPG",5173,4787,386
668190,"Casual,Indie",1,0,1
744880,Strategy,2,2,0
285580,"Action,Free to Play,Indie,Sports,Strategy,Early Access",2,0,2
1379370,"Indie,Simulation,Strategy",8,8,0
792710,"Action,Adventure,Indie,Simulation",547,528,19
1271920,"Indie,Strategy,Early Access",3,1,2
612600,"Action,Indie,Simulation,Sports,Early Access",12,12,0
731670,"Casual,Indie",1,1,0
1670,Strategy,128,81,47
853450,"Action,Indie,RPG,Early Access",280,255,25
1383280,"Action,Adventure,Indie,Early Access",2,2,0
489630,Strategy,3215,2617,598
339000,"Action,Casual,Indie",15,8,7
306660,"Indie,Simulation,Strategy",1791,1485,306
536680,"Casual,Indie,Strategy",16,8,8
732040,"Action,Adventure,Indie,Simulation,Early Access",2,2,0
1540570,"Action,Adventure,Indie",4,4,0
1170370,"Adventure,Casual,Indie",0,0,0
1197770,"Adventure,Casual",141,107,34
1118310,Free to Play,0,0,0
1649280,"Adventure,Free to Play,Indie,RPG",0,0,0
745010,"Action,Adventure,Indie,RPG",110,58,52
1256230,"Adventure,Indie",711,592,119
1521920,"Adventure,Casual,Indie,Strategy",3,2,1
1028760,Action,2,1,1
1074700,"Adventure,Casual",11,11,0
1079810,"Action,Free to Play",0,0,0
850780,"Action,Casual,Simulation",14,9,5
912870,"Audio Production,Video Production",0,0,0
1551150,Casual,19,18,1
515910,"Action,Casual,Indie",22,11,11
1993220,"Adventure,Casual,Early Access",0,0,0
443370,Casual,32,19,13
410890,Adventure,509,495,14
771310,"Casual,Free to Play",0,0,0
1986780,"Action,Free to Play,Indie,Early Access",0,0,0
1462330,"Simulation,Strategy",3,0,3
402890,"Adventure,Free to Play,Indie",2,2,0
1498900,"Adventure,Casual,Indie",3,1,2
1412630,"Adventure,Indie,Simulation",6,6,0
1576480,"Indie,RPG",5,3,2
1044180,"Casual,Free to Play,Massively Multiplayer,Strategy,Early Access",0,0,0
537180,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG",96,50,46
1456710,"Adventure,Indie,RPG",2,1,1
1045730,"Action,Indie,RPG,Early Access",0,0,0
1557690,"Indie,RPG,Strategy,Early Access",0,0,0
1658650,"Casual,Indie,Strategy",8,8,0
1002270,"Action,Casual,Indie,Simulation",22,20,2
1616580,"Casual,Indie",15,15,0
577330,"Violent,Action,Casual,Indie",7,2,5
1152450,"Action,Adventure,Indie,RPG",15,15,0
924800,Simulation,37,27,10
1747850,"Casual,Indie",3,3,0
1314600,"Action,Adventure,Indie",1,0,1
1778280,"Casual,Indie,RPG,Simulation",5,3,2
1519610,"Action,Indie",1,1,0
1435670,"Adventure,Indie,Simulation",175,156,19
277430,Action,2051,1563,488
1474850,"Action,Adventure,Casual,Indie",4,4,0
1250770,"Casual,Indie",3,3,0
471640,"Action,Adventure,Indie",7,5,2
1938220,"Action,Indie",2,2,0
1252030,"Action,Adventure,Free to Play,Indie,RPG",0,0,0
1668720,"Casual,Simulation",9,8,1
461950,"Adventure,Indie,Simulation",862,618,244
1811870,"Adventure,Casual,Indie,Sports,Early Access",0,0,0
535230,"Action,Indie,Simulation,Strategy",5694,4301,1393
703030,"Simulation,Early Access",0,0,0
1030090,"Action,Adventure,Casual,Indie,RPG,Simulation,Sports,Strategy",1,0,1
1547620,"Action,Casual,Indie,Strategy",4,4,0
514730,"Adventure,Casual",5,5,0
380100,Indie,8,8,0
1574060,"Casual,Indie,Massively Multiplayer,Early Access",0,0,0
911660,"Casual,Indie,Strategy",1,1,0
1767560,"Casual,Racing,Sports,Strategy",45,36,9
1088440,"Casual,Indie",4,3,1
348950,Indie,56,52,4
351400,"Action,Strategy",12,10,2
816080,"Adventure,Free to Play,Indie,RPG",0,0,0
1195450,"Casual,Indie,RPG,Strategy",1,1,0
1628270,"Action,Indie",1,0,1
573260,"Action,Adventure,Casual,Indie",7,3,4
1013200,Indie,0,0,0
917850,"Indie,Strategy",11,8,3
1470730,"Action,Adventure,Indie",9,6,3
297410,"Action,Adventure,Indie",22,20,2
1030160,"Adventure,Casual",0,0,0
1919440,"Casual,Indie",10,10,0
1365420,"Simulation,Animation & Modeling,Design & Illustration",11,9,2
1711460,"Casual,Indie",1,1,0
1178060,"Action,Adventure,Casual,Indie,RPG",1,0,1
1175550,"Casual,Strategy",2,0,2
1099530,Casual,21,17,4
1228970,"Indie,RPG,Strategy",2,2,0
685700,"Action,Casual,Indie",0,0,0
849179,"Action,Adventure",0,0,0
284410,"Action,Adventure,Indie",17,12,5
914010,"Casual,Indie,Simulation",750,635,115
1908560,"Action,Adventure,Indie",2,2,0
851370,"Action,Adventure,Indie",10,5,5
343070,"Casual,Indie,Simulation",163,104,59
1990550,"Casual,Indie",0,0,0
1574470,Casual,9,9,0
979680,"Free to Play,Indie",0,0,0
1397690,"Action,Adventure,Casual,Indie",1,0,1
368000,"Action,Indie,Sports",114,80,34
760900,"Action,Adventure,Indie,Early Access",0,0,0
1458100,"Casual,Indie",2176,1969,207
639370,Software Training,6,6,0
1624920,Casual,1,1,0
1755810,"Action,Casual,Indie",0,0,0
1979970,"Action,Free to Play,Indie",0,0,0
931150,"Casual,Indie,Simulation,Strategy",2,2,0
1033210,"Action,Indie,Simulation",16,13,3
954420,"Casual,Indie",3,2,1
1226420,"Adventure,Casual,Indie",1,0,1
747820,"Action,Indie",0,0,0
913500,"Indie,Simulation",3,3,0
1926490,"Action,Adventure,Casual,Indie,RPG,Strategy",5,5,0
252130,"Adventure,Casual,Indie",265,247,18
1354830,"Simulation,Strategy",472,395,77
1997190,"Adventure,Casual,Indie,Simulation",34,29,5
1015120,"Casual,Indie,Early Access",0,0,0
1943220,"Adventure,Casual,Indie,Strategy",0,0,0
915540,Action,5,2,3
1175120,"Casual,Indie,RPG",0,0,0
99830,Action,115,108,7
1157100,"Action,Indie",0,0,0
788120,Indie,3,2,1
548340,Indie,244,225,19
752580,Strategy,53,33,20
560790,Adventure,0,0,0
483770,"Action,Casual,Simulation",146,62,84
394680,"Adventure,Casual",85,66,19
1729660,"Action,Casual,Indie",0,0,0
1258900,"Casual,Indie,Simulation,Strategy",9,5,4
1632160,"Indie,RPG",0,0,0
1486300,"Casual,Indie",1,1,0
1720770,"Action,Indie,Simulation",4,4,0
1226530,"Adventure,Casual,Indie",137,128,9
1713030,"Action,Adventure,Indie,Simulation,Early Access",2,0,2
1799290,"Action,Casual,Indie,Racing,Early Access",1,1,0
667870,"Free to Play,Indie,RPG,Strategy",12,12,0
392120,"Action,Indie",7,1,6
1845180,"Action,Casual,Indie,RPG",1,1,0
1386360,"Casual,Indie",3,3,0
1331540,"RPG,Simulation,Early Access",0,0,0
1823900,"Casual,Simulation",2,1,1
1196500,"Action,Casual,Indie,Strategy",21,16,5
1167970,Indie,7,5,2
266410,"Massively Multiplayer,Racing,Simulation,Sports",747,589,158
630670,"Adventure,Casual,Early Access",7,3,4
1649860,"Action,Adventure,Indie",2,1,1
925060,"Casual,Indie",4,4,0
789510,Indie,1,0,1
718920,"Casual,Indie",2,0,2
1848150,Indie,10,9,1
1339410,"Adventure,Casual,Indie",0,0,0
1716590,Indie,0,0,0
1406990,"Adventure,Casual,Indie",1420,1399,21
1927930,"Action,Casual,Free to Play,Strategy,Early Access",0,0,0
1838820,"Adventure,Indie,RPG",27,23,4
2630,Action,2609,2421,188
1373430,Adventure,221,184,37
1910420,Simulation,4,4,0
897000,"Adventure,Casual",2,2,0
453480,"Free to Play,Strategy",190,153,37
1123020,"Action,RPG",0,0,0
1516190,"Indie,Simulation",2,1,1
1172830,"Action,Indie,Early Access",0,0,0
1055240,"Action,Adventure,Indie",1,1,0
264420,Design & Illustration,28,22,6
47780,"Action,Adventure",7356,6882,474
1345940,"Casual,Indie",7,6,1
1118390,"Action,Casual,Indie",0,0,0
988250,"Action,Adventure,Indie,RPG,Early Access",2,2,0
2010440,"Adventure,Casual,Indie",6,5,1
1379200,"Adventure,Indie",40,23,17
1778490,"Casual,Indie,Simulation,Strategy",2,2,0
685570,"Indie,Strategy,Early Access",0,0,0
1282590,Simulation,2481,1950,531
916330,"Action,Strategy",0,0,0
628040,Strategy,14,5,9
1524340,"Adventure,Casual,Indie,RPG,Sports",14,14,0
1679880,"Action,Adventure",1,1,0
573170,"Indie,RPG",211,201,10
302870,"Action,Adventure,Indie",8,2,6
929230,"Action,Adventure,Indie",7,5,2
2059230,"Casual,Indie",0,0,0
1775100,"Action,Casual",1,1,0
431830,"Action,Adventure,Indie",9,7,2
1360430,Adventure,0,0,0
1509720,"Action,Casual,Indie,Strategy",9,9,0
1200180,"Action,Casual,Indie",3,3,0
1666070,"Adventure,Indie,Simulation,Early Access",8,8,0
525530,"Indie,Simulation",10,3,7
1825460,Simulation,0,0,0
600480,"Indie,Simulation,Strategy",1538,1453,85
771350,"Casual,Indie,Simulation,Strategy",221,179,42
909380,"Casual,Indie,Simulation,Strategy,Early Access",2,2,0
1015750,"Indie,RPG",11,9,2
423800,"Indie,Simulation,Strategy",38,25,13
1300100,"Action,Indie",53,50,3
810640,"Indie,Strategy",60,53,7
1245580,"Action,Adventure,Casual,Indie,Simulation,Early Access",0,0,0
1622050,"Indie,Early Access",0,0,0
1094030,"Action,Free to Play,Indie",2,1,1
802450,"Adventure,Indie",63,55,8
58400,"Casual,Indie",54,18,36
1426230,"Adventure,Indie",19,16,3
602890,"Indie,Simulation",100,49,51
1409250,Indie,2,1,1
574270,"Adventure,Casual",35,28,7
1394420,Indie,6,5,1
1384570,"Adventure,Simulation",0,0,0
1072930,"Action,Indie",0,0,0
216260,"Indie,Simulation,Sports",479,415,64
1962840,"Casual,Indie",3,2,1
588440,"Action,Free to Play,Indie,Early Access",30,22,8
1936210,"Casual,Indie",2,2,0
300610,"Casual,Simulation,Sports",228,118,110
611080,"Action,Casual,Indie,Early Access",0,0,0
1859670,Indie,0,0,0
1985410,"Casual,Indie",1,0,1
284100,"Indie,Simulation,Strategy",125,64,61
485270,"Casual,Simulation",8,1,7
491620,"Action,Casual,Indie,Racing,Sports",37,30,7
541370,"Action,Casual,Indie",12,3,9
1397170,"Action,Indie",30,19,11
1657880,"Free to Play,Indie,Sports",0,0,0
1574540,Action,1,1,0
2077530,Casual,0,0,0
818780,"Action,Indie",1,0,1
990030,"Casual,Indie,Simulation,Sports",37,29,8
1948930,"Adventure,Indie,RPG",1,0,1
914420,"Action,Casual,Indie,Sports",3,2,1
663190,"Casual,Simulation",34,22,12
1800640,"Action,Adventure,Indie",0,0,0
1502240,"Casual,Indie",1,1,0
1094690,"Casual,Free to Play,Massively Multiplayer",8,6,2
1835020,"Action,Casual,Free to Play,Indie",0,0,0
1056590,"Adventure,Indie",9,7,2
1480690,"Adventure,Indie,RPG,Strategy",0,0,0
1706310,"Indie,RPG,Strategy",18,16,2
985420,"Action,Early Access",1,0,1
1968160,Free to Play,0,0,0
1742080,"Action,Casual,Simulation",2,1,1
1267950,Indie,1,1,0
1430180,"Casual,Indie",1,1,0
1524290,"Casual,Indie",1,1,0
800600,"Adventure,Indie,RPG",240,228,12
1825670,"Action,Casual,Indie,Simulation,Sports",9,9,0
543870,"Action,Adventure,Strategy",628,564,64
1136110,"Adventure,Casual,Indie,Strategy",12,3,9
844350,"Casual,Indie,Strategy",2,1,1
1242710,"Casual,Audio Production,Utilities,Video Production",1,1,0
362870,"Design & Illustration,Web Publishing",358,332,26
1714380,"Action,Adventure,Indie,RPG,Strategy",5,3,2
1125400,"RPG,Simulation",11,8,3
1097960,"Indie,Massively Multiplayer,RPG",73,47,26
1121770,"Action,Adventure,Indie",2,1,1
1480030,"Adventure,Indie,Early Access",19,13,6
1984710,"Action,Casual,Indie,Racing,Simulation,Early Access",4,4,0
1881140,"Action,Adventure,Casual,Indie,Simulation,Sports",74,54,20
1225740,Casual,3,1,2
529100,"Action,Adventure,Indie",31,28,3
1743720,"Casual,Indie",1,0,1
1657080,"Action,Indie,Early Access",0,0,0
1727100,"Casual,Indie,Simulation,Early Access",8,7,1
342990,"Adventure,Casual,Indie",61,24,37
919330,"Adventure,Indie",26,23,3
898040,"Casual,Indie",0,0,0
1734810,"Casual,Indie",0,0,0
977100,"Casual,Indie,Strategy",16,15,1
436510,"Action,Indie,RPG,Strategy,Early Access",8,5,3
412380,Action,9,8,1
389050,"Action,Indie,Early Access",116,87,29
1490500,"Adventure,Indie",1,0,1
1657600,"Adventure,Casual",11,9,2
1013680,"Action,Adventure,Free to Play,Indie",0,0,0
1528800,"Adventure,Simulation",0,0,0
1303630,"Action,Adventure,Indie",0,0,0
444460,"Action,Indie,Strategy,Early Access",28,3,25
656020,"Adventure,Casual,Indie,Simulation",1,1,0
711540,"Action,Indie,Racing,Simulation,Sports",845,769,76
431250,"Action,Indie,Strategy",135,109,26
1803690,"Casual,Indie,Simulation",11,11,0
983990,"Action,Free to Play,Indie",4,4,0
577480,Adventure,242,233,9
264120,"Free to Play,Indie,Racing,Simulation,Sports",82,36,46
1547310,"Casual,Indie,Strategy",0,0,0
320140,"Action,Casual,Indie,Racing,Simulation,Sports",1340,1216,124
511230,"Action,Adventure,Indie",3,2,1
1787860,Action,1,0,1
510490,"Action,Adventure,Indie",392,313,79
693830,"Action,Adventure,Free to Play,Indie,Early Access",3,2,1
1447410,"Action,Adventure,Indie",0,0,0
298480,"Action,Simulation,Strategy",335,244,91
65530,"RPG,Strategy",63,40,23
691090,"Adventure,RPG",4,0,4
1952170,"Casual,Indie,Simulation,Strategy",17,17,0
827330,"Action,Racing",17,13,4
1002950,"Adventure,Casual,Indie",0,0,0
1785470,"Casual,Indie",1,1,0
510650,"Adventure,Casual",80,60,20
1648900,"Casual,Free to Play,Indie",0,0,0
488950,"Casual,RPG,Simulation,Strategy",94,60,34
1679930,"Indie,Sports",5,5,0
1018240,"Action,Indie",5,5,0
1724010,"Adventure,Indie,Strategy",11,11,0
796910,"Sexual Content,Violent,Adventure,Free to Play,Indie",0,0,0
288650,Racing,21,13,8
1375110,Education,0,0,0
1305660,"Adventure,Indie",6,6,0
931220,"Action,Free to Play,Early Access",0,0,0
661950,"Free to Play,Indie",0,0,0
1036550,Indie,3,2,1
1271460,"Casual,Indie",3,2,1
387880,"Action,Adventure,Indie",18,10,8
253770,Simulation,372,124,248
1194160,"Adventure,Casual,Indie",11,11,0
801870,"Casual,Simulation",0,0,0
1546910,"Casual,Indie,Simulation",1,1,0
908320,"Adventure,Casual,Indie,Simulation,Strategy,Early Access",0,0,0
1211830,"Indie,RPG",19,12,7
1964000,"Adventure,Free to Play",0,0,0
1532170,"Action,Adventure,Free to Play",0,0,0
1661390,"Action,Casual,Indie,Early Access",0,0,0
2061280,"Action,Adventure",3,3,0
422210,"Indie,RPG,Strategy,Early Access",9,1,8
1373780,"Free to Play,Indie,Simulation",4,3,1
1541690,Indie,8,4,4
32140,"Adventure,Casual",48,36,12
1526260,Action,27,17,10
1899710,"Free to Play,Indie",0,0,0
644000,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access",24,12,12
818730,"Adventure,Casual,Indie",30,20,10
1834390,"Action,Casual,Indie,RPG,Simulation,Sports,Strategy",0,0,0
1693500,"Casual,Indie",2,1,1
1042670,"Indie,RPG",53,36,17
1990190,"Casual,Indie",1,0,1
1565430,"Action,Adventure,Casual,Indie,RPG,Simulation",4,1,3
1048470,"Casual,Indie,Strategy",0,0,0
1383960,"Action,Casual,Racing",151,123,28
874840,"Casual,Indie,Simulation",1,0,1
1922130,Casual,0,0,0
1383690,"Action,Adventure,Indie",29,18,11
896180,"Violent,Action,Casual,Indie,Simulation",12,9,3
2000180,"Action,Casual,Free to Play,Indie",0,0,0
1767740,"Adventure,Casual,RPG",1,1,0
571350,"Action,Free to Play,Indie",28,24,4
717720,"Action,Adventure,Strategy",6,5,1
706380,"Casual,Indie,Strategy",1,1,0
1067280,"Casual,Indie,Simulation",0,0,0
989250,"Action,Adventure,Casual,Indie",3,1,2
262980,"Action,Indie",17,5,12
1395540,"Casual,Indie,Strategy",42,41,1
685130,"Indie,Strategy",3,2,1
1066090,"Action,Adventure,Indie,RPG",2,2,0
966070,"Action,Indie,Massively Multiplayer,Early Access",29,26,3
750130,"Action,Adventure,RPG",465,320,145
263320,"Indie,RPG",241,190,51
46340,"Simulation,Strategy",64,43,21
521000,"Action,Adventure,Casual,Indie",5,3,2
1930180,"Adventure,Casual",0,0,0
645340,Simulation,15,8,7
892960,"Free to Play,Indie,Strategy",0,0,0
416180,"Action,Indie,Strategy",20,18,2
1730290,"Casual,Free to Play,Simulation",0,0,0
1388840,"Casual,Indie,Simulation",0,0,0
922250,"Action,Indie",15,14,1
1812140,"Action,Indie",1,1,0
406780,"Indie,Simulation",16,14,2
1410370,"RPG,Strategy",0,0,0
907380,"Adventure,Indie,RPG",28,18,10
1030330,"Casual,Indie",1,0,1
1563760,"RPG,Early Access",0,0,0
1467080,Action,0,0,0
1366700,"Action,Adventure,Free to Play,Indie",1,1,0
860090,"Sexual Content,Nudity,Casual,Indie,Simulation",15,11,4
891510,"Casual,Indie",88,76,12
1009350,"Action,Adventure,Indie",6,5,1
575650,Adventure,129,114,15
1132830,"Action,Casual,Free to Play",0,0,0
683630,Indie,1,1,0
372960,"Action,Casual,Indie",39,38,1
637050,"Indie,RPG,Strategy,Early Access",33,23,10
769360,"Violent,Gore,Adventure,Indie",17,5,12
700730,"Nudity,Violent,Action,Adventure,RPG",6,6,0
333260,"Adventure,Casual,Indie",65,65,0
1331420,"Action,Indie,RPG",10,9,1
290990,"Casual,Indie,Simulation",39,23,16
1183980,"Action,Adventure,Indie",0,0,0
1379570,"Action,Adventure,Indie",3,3,0
1031260,"Indie,RPG",6,3,3
1355290,Simulation,1,0,1
454570,"Indie,RPG,Simulation,Strategy",22,14,8
413760,"Action,Casual,Indie",2,1,1
1813560,Adventure,1,1,0
1380830,"Action,Adventure,Casual,Indie",8,6,2
327950,"Adventure,Simulation",106,101,5
1153540,"Action,Indie,Racing",38,32,6
1727420,"Audio Production,Utilities",18,18,0
869580,"Adventure,Casual,Indie,Racing",0,0,0
1252710,"RPG,Strategy",128,83,45
917810,"Action,Indie",1,1,0
1377430,"Action,Adventure,Indie,RPG,Early Access",69,53,16
1632020,"Free to Play,RPG,Simulation,Strategy",0,0,0
596970,"Adventure,Indie,RPG",1858,1568,290
988910,"Action,Free to Play,Indie,Simulation,Sports",1187,1099,88
597970,"Indie,Strategy",160,134,26
521670,Strategy,0,0,0
1238040,"Action,Adventure,RPG",1477,1212,265
1497830,"Casual,Indie",0,0,0
982350,"Action,Casual,Indie",34,34,0
1368240,"Casual,Indie,Strategy,Early Access",1,1,0
1734280,"Casual,Free to Play,Indie,Early Access",0,0,0
264240,"Action,Adventure,Indie,RPG",516,397,119
1462730,"Casual,Indie",28,23,5
1196080,"Free to Play,Indie,Simulation,Early Access",49,44,5
971740,"Indie,Strategy",4,4,0
1117810,"Action,Casual,Free to Play,Indie",0,0,0
307290,"Adventure,Casual,Free to Play,Indie,RPG",7,3,4
1432980,"Casual,Simulation",1,0,1
205020,"Adventure,Casual,Indie",283,244,39
1188660,"Casual,Indie",8,8,0
1081720,"Adventure,Casual,Indie",2,0,2
1085280,"Action,Casual",0,0,0
782280,"Casual,Indie",11,10,1
1839350,"Adventure,Strategy",1,1,0
1880640,"Casual,Indie,Simulation",10,10,0
1511540,"Adventure,Indie,RPG",3,3,0
245010,"Action,Adventure",85,37,48
1555160,"Adventure,Indie,Sports",2,0,2
871810,Indie,10,5,5
1483390,"Action,Casual,Indie",0,0,0
949800,"Adventure,Casual",27,19,8
12210,"Action,Adventure",37769,28177,9592
730190,"Action,Adventure,Casual,Simulation",4,2,2
1150480,"Action,Indie,Massively Multiplayer,Racing,Simulation",2,2,0
1798600,"Action,Indie",17,16,1
222420,Action,536,493,43
716310,"Casual,Indie",1,0,1
1813550,"Adventure,Casual,Indie",6,6,0
1175200,"Action,Adventure,Indie,Massively Multiplayer",69,48,21
1365590,"Action,Strategy",3,3,0
1041940,Strategy,54,45,9
1009300,"Action,Adventure,Indie",1,1,0
1575920,"Action,Adventure",31,25,6
1430970,"Adventure,Indie,Strategy,Early Access",45,38,7
245430,"Adventure,RPG",119,107,12
981670,"Action,Adventure,Indie,Strategy",1,1,0
745000,Indie,91,64,27
750290,"Adventure,Indie",168,157,11
1677580,"Action,Indie,RPG,Strategy",16,15,1
1478600,"Adventure,Casual,Indie",21,15,6
715490,"Adventure,Indie",3,2,1
1082220,"Action,Adventure,Indie,RPG",8,5,3
1270870,"Casual,Indie",6,5,1
1019720,"Casual,Indie",0,0,0
922800,"Casual,Indie,Simulation",19,5,14
494780,Casual,8,5,3
1368260,"Casual,Indie,Simulation",0,0,0
434410,Indie,103,99,4
1040430,"Action,Adventure,Casual,Free to Play,Racing,Simulation,Sports",0,0,0
759950,"Action,Early Access",9,4,5
766740,"Adventure,Casual,Indie,Early Access",8,7,1
1069670,"Casual,Free to Play,Indie,RPG",0,0,0
464620,"Indie,RPG",380,354,26
1061430,Casual,0,0,0
1696740,"Adventure,Indie",0,0,0
1686130,"Adventure,Indie,RPG,Simulation",41,35,6
903730,"Action,Casual,Free to Play,Indie,Racing,Sports,Early Access",0,0,0
965810,Adventure,116,100,16
1119940,"Casual,Indie",30,28,2
1825200,"Massively Multiplayer,Sports,Early Access",0,0,0
1124430,"Action,Adventure,Indie",7,6,1
1627520,"Casual,Indie",0,0,0
284220,"Action,Indie",12,10,2
684320,"Action,Casual,Indie",13,12,1
881820,"Violent,Indie,Strategy,Early Access",0,0,0
679590,"Design & Illustration,Photo Editing,Software Training,Utilities,Video Production",0,0,0
949450,"Action,Adventure,Indie",3,3,0
756860,"Gore,Action,Adventure,Indie",3,2,1
1923920,"Action,Indie,Strategy",0,0,0
1719140,"Action,Adventure,Indie,RPG",0,0,0
551570,"Adventure,Indie,RPG",7,7,0
1330180,"Action,Adventure,Indie,Early Access",8,2,6
506280,Simulation,0,0,0
1401080,"Action,Early Access",0,0,0
1884440,"Adventure,Casual,Indie,Simulation",1,1,0
1123510,"Adventure,Indie,Simulation",0,0,0
1446100,Indie,6,4,2
736930,"Adventure,Casual,Indie",21,14,7
1396610,"Action,Adventure,Indie,Simulation",3,2,1
1370470,"Action,Casual,Indie,Early Access",10,2,8
995160,"Action,Casual,Indie",7,7,0
1877370,"Action,Casual,Indie,Simulation,Strategy",9,6,3
1606580,Action,0,0,0
854510,Strategy,2,0,2
377980,"Action,Casual,Indie",16,7,9
1309440,"Action,Casual,Indie,Simulation",10,7,3
407720,Casual,48,26,22
860440,"Adventure,Casual,Indie,Simulation",25,14,11
1561800,"Action,Adventure,Casual,Indie",10,6,4
609100,"Adventure,Indie,Strategy",10,5,5
580060,"Action,Casual,Indie,Simulation,Early Access",0,0,0
1485600,"Casual,Indie,Sports",4,3,1
1753800,"Indie,Strategy",1,1,0
1523170,"Action,Adventure,Casual,Indie,Strategy",14,14,0
1657860,"Free to Play,Simulation,Education",0,0,0
934510,"Adventure,Casual,Indie,Early Access",0,0,0
766780,"Action,Casual,Indie",7,7,0
492800,Free to Play,5,3,2
761460,"Adventure,Indie",386,346,40
1368670,"Action,Sports",0,0,0
812140,"Action,Adventure,RPG",40122,36192,3930
1424850,"Action,Adventure,Indie",18,12,6
1527830,Indie,18,13,5
1168250,"Adventure,Free to Play,Indie,RPG,Strategy,Early Access",0,0,0
767680,"Action,Adventure,Indie",0,0,0
1272660,"Action,Indie",0,0,0
1032090,"Indie,Simulation,Strategy,Early Access",0,0,0
842430,"Indie,RPG,Simulation,Strategy",7,6,1
1346860,"Adventure,Indie",1,0,1
1039960,"Adventure,Casual",12,12,0
214490,Action,18948,17404,1544
1752500,"Racing,Simulation",3,3,0
1392750,"Action,RPG,Simulation",2,0,2
1725950,"Adventure,RPG,Strategy",0,0,0
472690,"Action,Indie",7,6,1
1652220,RPG,6,4,2
1903780,Adventure,6,1,5
490430,"Action,Adventure,Casual",1,1,0
1854730,"Casual,Indie,Strategy",1,0,1
1116890,"Adventure,Casual,Indie,Simulation,Strategy",5,4,1
1573170,"Casual,Indie",17,17,0
1144970,"Action,Casual,Indie,Strategy",184,133,51
682820,"Casual,Indie,Strategy",0,0,0
925490,"Casual,Indie",10,9,1
1660910,"Action,Casual,Free to Play,Indie,Strategy",0,0,0
1063830,"Action,Indie,RPG",27,22,5
924100,"Action,Adventure,Indie",14,6,8
1298340,Action,4,3,1
347730,"Adventure,Indie",22,20,2
1578760,Casual,2,2,0
665210,"Casual,Indie,Simulation,Sports",3,3,0
467090,"Casual,Indie",10,5,5
1076530,"Adventure,Indie",3,3,0
756410,"Free to Play,Indie,Massively Multiplayer,Simulation,Strategy,Early Access",0,0,0
1126600,"Adventure,Casual,Indie",65,60,5
1881390,"Action,Adventure,Indie,RPG,Early Access",0,0,0
652980,"Casual,Free to Play,Indie,Simulation",0,0,0
1135480,"Action,Indie",1,1,0
1810840,"Indie,RPG,Simulation,Early Access",0,0,0
778360,"Violent,Action,Adventure,Casual,Indie,RPG,Strategy",2,1,1
1820690,"Casual,Indie",16,15,1
254370,"Action,RPG,Simulation",145,72,73
1654530,"Action,Adventure,Casual,Strategy,Early Access",0,0,0
713650,"Adventure,Free to Play,Indie",0,0,0
1203710,"Action,Adventure,Indie",444,418,26
898380,"Casual,Indie",4,3,1
1840920,"Casual,Indie",20,19,1
824570,"Indie,Strategy",41,38,3
632080,"Casual,Indie,Simulation",0,0,0
233550,"Action,Adventure",751,625,126
1976980,Indie,19,10,9
364880,"Action,Casual,Indie",0,0,0
1355360,"Adventure,Indie",7,6,1
1305250,"Action,Adventure,Indie,RPG,Simulation",1,1,0
686580,"Action,Adventure,Casual,Indie,Strategy",4,4,0
592200,"Adventure,Indie,RPG",7,6,1
905450,Racing,283,212,71
1673940,"Action,Indie",17,14,3
422130,"RPG,Simulation",51,22,29
1044790,"Action,Indie",5,3,2
355080,"Action,Casual,Indie",6,3,3
1603460,"Action,Indie",2,2,0
1579780,"Adventure,Casual,Indie,Strategy",1,1,0
770440,"Adventure,Casual,Indie",21,9,12
668010,"Action,Simulation,Sports",4,4,0
12640,RPG,191,141,50
2013650,"Adventure,Indie",11,8,3
1047190,"Adventure,Indie,RPG",0,0,0
495960,"Adventure,Casual,Indie",18,9,9
1308350,"Action,Adventure,Casual,Indie,Simulation",6,2,4
1276550,"Adventure,Casual,Free to Play,Indie",0,0,0
488020,"Action,Strategy",3,1,2
1903830,"Adventure,Casual",1,0,1
25980,"Simulation,Strategy",495,320,175
490170,"Action,Indie",16,15,1
1389450,"Action,Adventure,Casual,Indie,RPG",3,2,1
10680,Action,5650,5032,618
1920790,Indie,0,0,0
1636970,"Adventure,Casual,Indie,Strategy",0,0,0
1546830,"Action,Adventure,Indie,RPG",3,2,1
1550430,Action,4,4,0
1232550,"Adventure,Indie",2,2,0
600460,"Action,Indie,Strategy",185,135,50
778330,"Adventure,Indie",134,130,4
1074220,"Adventure,Indie",14,13,1
639650,"Action,Casual,Free to Play,Indie",0,0,0
262630,"Action,Adventure,Indie",5,3,2
1149660,"Casual,Indie",232,183,49
874330,"Casual,Indie,RPG",3,1,2
529020,"Simulation,Sports,Early Access",45,39,6
661290,"Action,Adventure,Indie,Racing,RPG,Simulation,Sports",305,242,63
466130,"Action,Adventure,Indie",193,161,32
995900,"Adventure,Casual",9,7,2
1415630,"Action,Adventure,Indie,Early Access",3,2,1
1385810,"Action,Adventure,Indie",5,5,0
